id,crime_type,zone_id,latitude,longitude,date_time,area_name
6402,Theft,10,19.0402,72.888838,2025-07-08T07:04:12,Back Alley
6139,Theft,8,19.094933,72.829153,2025-07-08T07:37:12,Main Market Street
8155,Accident,10,19.041273,72.890801,2025-07-08T09:09:12,Highway Slip Road
8557,Accident,6,19.100893,72.930142,2025-07-08T14:05:33,Construction Site Boundary
8675,Theft,8,19.098091,72.823246,2025-07-08T14:47:25,Back Alley
9708,Theft,11,19.188234,72.836658,2025-07-08T17:38:08,Highway Slip Road
7439,Theft,8,19.098405,72.824401,2025-07-08T21:22:16,Construction Site Boundary
7578,Theft,5,19.073664,72.876781,2025-07-09T00:41:39,Public Park Corner
5461,Theft,2,19.058006,72.838029,2025-07-09T01:33:40,Bus Stop Queue
6223,Theft,8,19.099295,72.833126,2025-07-09T03:05:23,Residential Lane
8243,Assault,7,19.231469,72.858205,2025-07-09T07:00:41,Shopping Mall Parking
7341,Theft,10,19.045195,72.884897,2025-07-09T10:36:29,Public Park Corner
8763,Theft,1,18.921495,72.833194,2025-07-09T11:27:41,Shopping Mall Parking
7853,Assault,8,19.099559,72.821676,2025-07-09T13:08:59,Traffic Signal
7021,Theft,11,19.189449,72.833915,2025-07-09T13:34:27,Public Park Corner
8630,Theft,8,19.09942,72.825551,2025-07-09T13:50:28,Bus Stop Queue
7180,Accident,10,19.044475,72.888137,2025-07-09T13:55:08,Back Alley
8813,Accident,3,19.115443,72.869576,2025-07-09T14:09:39,Bus Stop Queue
7851,Accident,6,19.099866,72.928592,2025-07-09T17:59:00,Main Market Street
7418,Theft,3,19.115823,72.86967,2025-07-09T18:21:10,Highway Slip Road
6531,Theft,8,19.099093,72.825946,2025-07-09T23:10:10,Shopping Mall Parking
6373,Theft,8,19.099552,72.818871,2025-07-10T03:58:30,Traffic Signal
7350,Theft,11,19.183792,72.836888,2025-07-10T04:46:22,Residential Lane
8584,Assault,3,19.109655,72.867661,2025-07-10T05:59:31,Highway Slip Road
9323,Accident,10,19.045078,72.890775,2025-07-10T06:00:14,Main Market Street
8480,Assault,8,19.094127,72.827465,2025-07-10T06:03:26,Residential Lane
9774,Assault,5,19.072592,72.881815,2025-07-10T06:13:45,Main Market Street
9842,Accident,6,19.099832,72.929972,2025-07-10T06:52:04,Public Park Corner
8091,Accident,6,19.100359,72.924198,2025-07-10T08:35:26,Shopping Mall Parking
7548,Accident,6,19.096412,72.931243,2025-07-10T09:10:38,Bus Stop Queue
7745,Accident,4,19.019289,72.845435,2025-07-10T10:16:33,Construction Site Boundary
7091,Theft,2,19.060158,72.831002,2025-07-10T10:58:38,Railway Station Exit
9612,Theft,2,19.057962,72.830358,2025-07-10T12:09:46,Traffic Signal
7470,Theft,1,18.922978,72.839722,2025-07-10T13:09:22,Highway Slip Road
9650,Theft,12,18.993046,72.831783,2025-07-10T13:12:57,Railway Station Exit
9196,Accident,6,19.094537,72.933376,2025-07-10T16:07:42,Main Market Street
5182,Accident,10,19.045034,72.889722,2025-07-10T17:10:48,Public Park Corner
9158,Assault,2,19.061268,72.836016,2025-07-10T17:18:55,Bus Stop Queue
5254,Theft,4,19.016731,72.84836,2025-07-10T18:11:44,Back Alley
7810,Accident,10,19.04592,72.892492,2025-07-10T18:44:02,Bus Stop Queue
7585,Theft,12,18.994361,72.829185,2025-07-10T18:52:56,Bus Stop Queue
5761,Accident,6,19.097655,72.928225,2025-07-10T20:34:40,Residential Lane
6684,Accident,10,19.046149,72.886591,2025-07-10T21:47:58,Traffic Signal
7327,Theft,2,19.061866,72.827495,2025-07-10T22:07:43,Highway Slip Road
6666,Accident,7,19.233672,72.8604,2025-07-11T00:37:21,Traffic Signal
9786,Theft,2,19.056307,72.827557,2025-07-11T01:44:09,Highway Slip Road
6964,Accident,10,19.044288,72.886827,2025-07-11T01:57:54,Highway Slip Road
5281,Accident,6,19.100016,72.935318,2025-07-11T03:15:04,Public Park Corner
7857,Theft,11,19.184426,72.832029,2025-07-11T04:30:40,Railway Station Exit
8773,Theft,9,19.121309,72.908543,2025-07-11T06:25:07,Railway Station Exit
7175,Assault,7,19.233755,72.856523,2025-07-11T07:21:05,Public Park Corner
8663,Theft,9,19.114268,72.909999,2025-07-11T07:44:16,Back Alley
6018,Theft,2,19.058204,72.828381,2025-07-11T11:24:49,Back Alley
8783,Assault,5,19.077587,72.879062,2025-07-11T16:17:08,Bus Stop Queue
6057,Accident,5,19.073728,72.873899,2025-07-11T17:59:54,Traffic Signal
5140,Theft,8,19.10087,72.82155,2025-07-11T20:03:51,Residential Lane
9238,Theft,9,19.117945,72.907421,2025-07-11T22:16:37,Railway Station Exit
9772,Theft,1,18.922525,72.831391,2025-07-11T22:55:11,Bus Stop Queue
5204,Assault,5,19.072913,72.877373,2025-07-11T23:08:33,Highway Slip Road
8455,Theft,4,19.020813,72.851101,2025-07-12T00:35:47,Residential Lane
9306,Theft,3,19.11407,72.869651,2025-07-12T01:15:00,Highway Slip Road
8734,Theft,11,19.183395,72.83427,2025-07-12T01:33:31,Shopping Mall Parking
5338,Theft,5,19.070277,72.875512,2025-07-12T02:56:26,Construction Site Boundary
7638,Theft,2,19.061162,72.82857,2025-07-12T05:07:30,Bus Stop Queue
8157,Theft,12,18.992303,72.827067,2025-07-12T06:52:07,Highway Slip Road
7877,Theft,9,19.123788,72.90528,2025-07-12T10:15:46,Public Park Corner
6527,Theft,12,18.99338,72.829518,2025-07-12T12:09:31,Construction Site Boundary
6323,Assault,9,19.123612,72.906444,2025-07-12T15:42:17,Railway Station Exit
8148,Assault,7,19.232045,72.856992,2025-07-12T18:11:03,Traffic Signal
5360,Theft,11,19.18584,72.840085,2025-07-12T23:44:24,Back Alley
7566,Theft,4,19.020558,72.847226,2025-07-13T01:15:47,Highway Slip Road
6399,Theft,2,19.059001,72.824706,2025-07-13T02:03:14,Main Market Street
9643,Accident,12,18.996488,72.832894,2025-07-13T02:40:36,Main Market Street
6755,Accident,6,19.099554,72.933915,2025-07-13T04:09:23,Main Market Street
5864,Assault,7,19.233012,72.855789,2025-07-13T04:45:39,Shopping Mall Parking
5852,Accident,6,19.096486,72.93012,2025-07-13T05:10:24,Main Market Street
5470,Accident,6,19.100615,72.931771,2025-07-13T08:29:25,Highway Slip Road
5316,Theft,1,18.926378,72.837798,2025-07-13T09:47:36,Residential Lane
7815,Assault,4,19.01883,72.844543,2025-07-13T10:14:35,Construction Site Boundary
6247,Theft,1,18.916738,72.833644,2025-07-13T11:54:15,Highway Slip Road
5292,Assault,9,19.115846,72.908609,2025-07-13T13:07:33,Back Alley
9943,Theft,8,19.095481,72.822653,2025-07-13T15:23:51,Shopping Mall Parking
6523,Theft,11,19.18928,72.834976,2025-07-13T21:33:39,Construction Site Boundary
8879,Accident,6,19.101186,72.928155,2025-07-13T23:19:43,Shopping Mall Parking
9998,Theft,5,19.069133,72.874913,2025-07-14T01:14:00,Public Park Corner
9796,Theft,4,19.010291,72.84756,2025-07-14T01:48:00,Public Park Corner
8655,Theft,2,19.058114,72.835128,2025-07-14T03:09:36,Public Park Corner
7132,Accident,10,19.044956,72.887079,2025-07-14T04:01:25,Traffic Signal
6417,Theft,5,19.073111,72.880232,2025-07-14T05:22:20,Highway Slip Road
9683,Assault,1,18.920046,72.835174,2025-07-14T07:57:00,Public Park Corner
8673,Assault,5,19.073501,72.881316,2025-07-14T10:46:39,Bus Stop Queue
7833,Theft,7,19.230581,72.855641,2025-07-14T12:57:38,Construction Site Boundary
7997,Assault,5,19.068703,72.878897,2025-07-14T15:19:49,Construction Site Boundary
6691,Theft,7,19.231183,72.856875,2025-07-14T18:54:41,Bus Stop Queue
6501,Theft,3,19.113461,72.86432,2025-07-14T19:04:04,Back Alley
6185,Assault,12,18.992951,72.83066,2025-07-14T19:04:22,Residential Lane
9872,Theft,4,19.018466,72.847683,2025-07-14T20:17:01,Traffic Signal
8362,Theft,5,19.075688,72.876564,2025-07-14T21:22:22,Bus Stop Queue
7726,Accident,2,19.061729,72.833431,2025-07-14T21:36:26,Shopping Mall Parking
8947,Theft,9,19.120844,72.90494,2025-07-14T21:48:45,Public Park Corner
5975,Theft,2,19.061278,72.829562,2025-07-14T22:19:51,Highway Slip Road
6342,Theft,5,19.071412,72.882701,2025-07-14T22:40:50,Back Alley
7517,Theft,2,19.057252,72.826425,2025-07-14T23:50:51,Construction Site Boundary
6513,Theft,8,19.096863,72.824224,2025-07-15T01:12:29,Railway Station Exit
7611,Theft,8,19.099657,72.822694,2025-07-15T01:57:59,Shopping Mall Parking
6465,Theft,8,19.100077,72.81985,2025-07-15T02:27:28,Bus Stop Queue
5800,Assault,2,19.059087,72.82959,2025-07-15T02:40:51,Back Alley
9682,Assault,3,19.110067,72.867597,2025-07-15T03:56:46,Railway Station Exit
8837,Theft,7,19.235175,72.859254,2025-07-15T05:19:14,Residential Lane
6364,Assault,3,19.11462,72.871575,2025-07-15T06:14:09,Main Market Street
6006,Theft,2,19.05879,72.829749,2025-07-15T11:04:39,Construction Site Boundary
5251,Accident,6,19.095716,72.929148,2025-07-15T14:04:26,Highway Slip Road
8354,Assault,5,19.072278,72.877622,2025-07-15T15:55:53,Railway Station Exit
5851,Accident,10,19.040693,72.891939,2025-07-15T21:34:37,Construction Site Boundary
7928,Assault,12,18.990019,72.827944,2025-07-15T21:37:11,Construction Site Boundary
9679,Theft,8,19.098773,72.82364,2025-07-15T22:37:57,Construction Site Boundary
8095,Theft,1,18.922147,72.833105,2025-07-15T23:30:16,Shopping Mall Parking
9952,Theft,3,19.110875,72.870655,2025-07-16T00:37:22,Traffic Signal
7128,Theft,7,19.234173,72.857024,2025-07-16T02:31:46,Shopping Mall Parking
8631,Theft,9,19.11708,72.906566,2025-07-16T04:05:09,Public Park Corner
6995,Accident,10,19.041937,72.890738,2025-07-16T04:57:42,Highway Slip Road
7140,Theft,2,19.057834,72.827673,2025-07-16T05:32:58,Traffic Signal
8817,Theft,8,19.101192,72.826734,2025-07-16T08:22:01,Highway Slip Road
9750,Theft,11,19.187652,72.831871,2025-07-16T08:56:28,Residential Lane
7474,Theft,5,19.074226,72.882763,2025-07-16T10:31:05,Public Park Corner
9356,Accident,6,19.096957,72.929816,2025-07-16T10:44:50,Traffic Signal
5468,Accident,10,19.042585,72.893576,2025-07-16T13:08:11,Bus Stop Queue
7053,Accident,10,19.046648,72.887863,2025-07-16T14:56:12,Back Alley
6706,Assault,3,19.11084,72.872591,2025-07-16T15:51:51,Residential Lane
5783,Theft,1,18.922602,72.835861,2025-07-16T17:47:41,Traffic Signal
5710,Accident,10,19.045757,72.887104,2025-07-16T21:43:19,Construction Site Boundary
6135,Accident,6,19.096501,72.933712,2025-07-16T22:51:36,Public Park Corner
9097,Theft,4,19.01792,72.844984,2025-07-16T23:26:23,Main Market Street
9062,Accident,6,19.099827,72.929572,2025-07-16T23:44:20,Construction Site Boundary
9954,Theft,12,18.991333,72.827194,2025-07-16T23:55:00,Highway Slip Road
9957,Accident,10,19.042673,72.88654,2025-07-17T01:02:03,Residential Lane
9089,Accident,10,19.048427,72.892332,2025-07-17T01:47:48,Shopping Mall Parking
7949,Theft,2,19.059447,72.829942,2025-07-17T03:00:52,Bus Stop Queue
7803,Assault,7,19.236595,72.855421,2025-07-17T03:52:12,Public Park Corner
5342,Theft,4,19.017762,72.848872,2025-07-17T08:30:47,Highway Slip Road
9390,Theft,2,19.058577,72.827422,2025-07-17T09:16:50,Shopping Mall Parking
6909,Accident,12,18.991863,72.827189,2025-07-17T10:15:44,Shopping Mall Parking
8711,Theft,11,19.18855,72.835495,2025-07-17T15:21:06,Shopping Mall Parking
7798,Assault,5,19.074685,72.877595,2025-07-17T15:38:58,Main Market Street
6238,Theft,3,19.114678,72.87052,2025-07-17T16:23:43,Traffic Signal
8020,Theft,7,19.227875,72.853816,2025-07-17T17:29:13,Main Market Street
9596,Theft,8,19.100264,72.826397,2025-07-17T19:32:29,Construction Site Boundary
9685,Theft,1,18.92006,72.833356,2025-07-17T19:37:46,Back Alley
5769,Assault,9,19.122674,72.90517,2025-07-17T23:11:43,Main Market Street
7552,Theft,4,19.017858,72.841712,2025-07-18T01:06:02,Highway Slip Road
9290,Theft,4,19.020592,72.846967,2025-07-18T03:06:21,Shopping Mall Parking
5891,Assault,4,19.019021,72.848577,2025-07-18T04:04:34,Shopping Mall Parking
6276,Theft,4,19.018723,72.851287,2025-07-18T04:10:59,Main Market Street
5330,Assault,3,19.112911,72.873821,2025-07-18T05:43:20,Back Alley
5308,Theft,2,19.060924,72.830495,2025-07-18T05:50:28,Railway Station Exit
8405,Theft,5,19.076301,72.88272,2025-07-18T06:31:53,Public Park Corner
7044,Accident,10,19.046579,72.890262,2025-07-18T07:41:09,Residential Lane
7259,Theft,9,19.124077,72.906056,2025-07-18T11:56:50,Highway Slip Road
8406,Accident,10,19.047208,72.888391,2025-07-18T12:51:04,Residential Lane
6370,Accident,6,19.100222,72.933728,2025-07-18T13:36:36,Bus Stop Queue
8118,Theft,9,19.119844,72.905451,2025-07-18T18:08:10,Public Park Corner
7297,Assault,11,19.184826,72.831347,2025-07-18T18:33:03,Highway Slip Road
9851,Theft,1,18.920513,72.833147,2025-07-19T01:28:00,Shopping Mall Parking
5533,Theft,7,19.227298,72.854794,2025-07-19T05:21:13,Shopping Mall Parking
6904,Accident,10,19.047807,72.890199,2025-07-19T05:49:16,Shopping Mall Parking
7616,Accident,1,18.927671,72.833703,2025-07-19T13:06:03,Traffic Signal
6819,Theft,8,19.097977,72.827229,2025-07-19T14:22:36,Main Market Street
8703,Accident,7,19.230414,72.860674,2025-07-19T15:16:00,Residential Lane
5083,Theft,9,19.120236,72.901622,2025-07-19T17:43:47,Shopping Mall Parking
8829,Theft,5,19.072978,72.880337,2025-07-19T21:42:49,Bus Stop Queue
5525,Theft,11,19.18568,72.8362,2025-07-19T23:57:57,Bus Stop Queue
6260,Theft,4,19.022816,72.848561,2025-07-20T04:19:07,Public Park Corner
7317,Theft,3,19.114774,72.870392,2025-07-20T05:58:31,Back Alley
5727,Theft,8,19.093685,72.822054,2025-07-20T06:07:50,Construction Site Boundary
8305,Assault,5,19.074103,72.880807,2025-07-20T09:07:28,Highway Slip Road
6951,Accident,11,19.181603,72.836255,2025-07-20T09:10:49,Shopping Mall Parking
7282,Theft,5,19.074567,72.880302,2025-07-20T10:54:30,Residential Lane
7906,Theft,4,19.015396,72.845514,2025-07-20T15:33:41,Construction Site Boundary
9404,Accident,10,19.046104,72.883201,2025-07-20T17:53:31,Construction Site Boundary
5011,Theft,12,18.993709,72.828899,2025-07-20T20:03:09,Construction Site Boundary
5545,Theft,2,19.057633,72.829913,2025-07-20T21:52:33,Shopping Mall Parking
5391,Theft,12,18.993122,72.830777,2025-07-21T00:47:54,Bus Stop Queue
6169,Theft,12,18.992761,72.824382,2025-07-21T02:12:51,Highway Slip Road
7958,Theft,12,18.991641,72.833211,2025-07-21T03:49:36,Highway Slip Road
5742,Theft,1,18.923484,72.838434,2025-07-21T04:29:53,Traffic Signal
6002,Accident,6,19.100838,72.93134,2025-07-21T06:17:28,Back Alley
6785,Theft,12,18.991971,72.832024,2025-07-21T06:23:01,Traffic Signal
5263,Theft,10,19.050492,72.888592,2025-07-21T08:11:48,Railway Station Exit
5375,Theft,4,19.016486,72.849487,2025-07-21T08:33:01,Traffic Signal
5202,Theft,7,19.235884,72.85819,2025-07-21T09:35:58,Construction Site Boundary
7738,Theft,12,18.993579,72.827658,2025-07-21T11:14:39,Main Market Street
5726,Accident,10,19.04414,72.887651,2025-07-21T12:26:35,Bus Stop Queue
6013,Theft,12,18.991657,72.83088,2025-07-21T14:54:57,Main Market Street
8393,Theft,3,19.113914,72.8691,2025-07-21T16:08:32,Back Alley
5472,Accident,7,19.230385,72.854423,2025-07-21T16:57:31,Construction Site Boundary
5043,Accident,12,18.996454,72.834568,2025-07-21T17:39:17,Shopping Mall Parking
6671,Assault,6,19.098651,72.925891,2025-07-21T18:47:12,Highway Slip Road
9221,Assault,12,18.989214,72.828028,2025-07-21T18:57:41,Railway Station Exit
9302,Theft,4,19.017918,72.845905,2025-07-21T18:58:14,Railway Station Exit
9298,Theft,4,19.017747,72.847308,2025-07-21T21:17:49,Traffic Signal
6937,Assault,4,19.020235,72.850068,2025-07-21T23:12:06,Highway Slip Road
6624,Theft,7,19.233255,72.854464,2025-07-22T01:18:04,Highway Slip Road
8816,Assault,11,19.186804,72.835013,2025-07-22T02:27:12,Main Market Street
8649,Theft,2,19.058805,72.827692,2025-07-22T03:21:30,Shopping Mall Parking
7678,Theft,2,19.061622,72.831271,2025-07-22T04:21:31,Public Park Corner
8439,Theft,5,19.070825,72.875924,2025-07-22T06:03:49,Bus Stop Queue
6092,Theft,5,19.076317,72.877696,2025-07-22T08:43:29,Main Market Street
9975,Theft,4,19.019771,72.848948,2025-07-22T09:23:45,Highway Slip Road
5872,Theft,8,19.099345,72.825724,2025-07-22T09:52:42,Main Market Street
6654,Assault,5,19.073845,72.87943,2025-07-22T13:07:54,Construction Site Boundary
5456,Theft,7,19.229782,72.861109,2025-07-22T14:09:45,Back Alley
9673,Assault,5,19.071679,72.879006,2025-07-22T15:50:57,Public Park Corner
5448,Accident,10,19.042022,72.890328,2025-07-22T20:10:53,Bus Stop Queue
8712,Theft,3,19.116398,72.87315,2025-07-22T20:23:50,Main Market Street
6870,Theft,8,19.096626,72.824146,2025-07-22T21:22:03,Shopping Mall Parking
5755,Theft,1,18.91974,72.836961,2025-07-22T21:31:26,Back Alley
5694,Assault,7,19.227591,72.859481,2025-07-22T21:40:00,Highway Slip Road
9570,Theft,11,19.183706,72.836447,2025-07-22T22:37:58,Highway Slip Road
7306,Theft,1,18.921492,72.839811,2025-07-22T22:56:31,Main Market Street
6322,Accident,7,19.230765,72.857456,2025-07-23T00:43:50,Railway Station Exit
8530,Theft,2,19.056628,72.831543,2025-07-23T01:42:20,Bus Stop Queue
7430,Theft,12,18.994258,72.832853,2025-07-23T08:14:39,Railway Station Exit
8721,Theft,4,19.022841,72.846143,2025-07-23T09:24:55,Construction Site Boundary
9671,Assault,7,19.235383,72.853897,2025-07-23T11:24:20,Railway Station Exit
9865,Theft,8,19.097207,72.82826,2025-07-23T15:26:19,Residential Lane
9982,Theft,2,19.05682,72.831534,2025-07-23T18:00:39,Traffic Signal
9063,Theft,1,18.921913,72.836971,2025-07-23T18:05:55,Traffic Signal
7402,Theft,1,18.924231,72.832458,2025-07-23T18:33:49,Bus Stop Queue
9051,Theft,11,19.183895,72.835581,2025-07-23T19:00:14,Back Alley
5577,Theft,8,19.098925,72.819781,2025-07-23T19:17:19,Traffic Signal
8128,Theft,2,19.056312,72.827894,2025-07-23T19:45:34,Traffic Signal
6549,Accident,6,19.097763,72.924844,2025-07-23T19:52:25,Shopping Mall Parking
7186,Accident,10,19.041454,72.890481,2025-07-23T19:58:20,Bus Stop Queue
8638,Theft,12,18.994393,72.82796,2025-07-23T22:38:41,Construction Site Boundary
7572,Theft,5,19.075575,72.880878,2025-07-23T23:48:42,Traffic Signal
8902,Accident,6,19.100151,72.930352,2025-07-24T00:05:57,Residential Lane
6942,Theft,7,19.23236,72.847932,2025-07-24T00:13:58,Main Market Street
6345,Theft,4,19.017478,72.849194,2025-07-24T00:51:31,Traffic Signal
8140,Theft,4,19.01856,72.851057,2025-07-24T03:40:05,Highway Slip Road
9846,Theft,4,19.019856,72.850395,2025-07-24T04:25:24,Traffic Signal
5116,Assault,1,18.918786,72.832993,2025-07-24T04:30:49,Highway Slip Road
6846,Theft,4,19.016843,72.849622,2025-07-24T09:45:20,Bus Stop Queue
5854,Accident,7,19.232641,72.857697,2025-07-24T10:05:47,Bus Stop Queue
8236,Theft,12,18.996747,72.82912,2025-07-24T10:10:06,Bus Stop Queue
8692,Assault,9,19.11548,72.907371,2025-07-24T12:41:31,Main Market Street
9092,Theft,8,19.098339,72.830109,2025-07-24T17:00:04,Bus Stop Queue
8765,Theft,2,19.05781,72.827937,2025-07-24T17:28:02,Public Park Corner
7635,Assault,9,19.121113,72.904568,2025-07-24T18:04:51,Railway Station Exit
8317,Theft,11,19.181941,72.836111,2025-07-24T20:56:46,Bus Stop Queue
8117,Assault,9,19.119474,72.901907,2025-07-24T22:25:05,Shopping Mall Parking
9337,Assault,5,19.071606,72.882586,2025-07-24T22:46:22,Railway Station Exit
5876,Assault,12,18.987917,72.828905,2025-07-25T00:52:29,Bus Stop Queue
6300,Theft,11,19.181862,72.836813,2025-07-25T01:52:53,Back Alley
7731,Assault,8,19.096955,72.826606,2025-07-25T02:56:39,Traffic Signal
6371,Accident,12,18.995981,72.831319,2025-07-25T03:15:20,Railway Station Exit
6293,Assault,9,19.117643,72.911893,2025-07-25T06:32:18,Traffic Signal
7234,Accident,10,19.047479,72.890633,2025-07-25T14:50:43,Highway Slip Road
9332,Accident,11,19.189473,72.839177,2025-07-25T15:44:28,Railway Station Exit
5915,Theft,4,19.018604,72.846356,2025-07-25T17:53:13,Main Market Street
5532,Theft,4,19.014271,72.847727,2025-07-25T18:02:20,Construction Site Boundary
6072,Assault,5,19.076772,72.875332,2025-07-25T19:56:10,Highway Slip Road
6194,Assault,4,19.018362,72.846344,2025-07-25T20:03:15,Back Alley
5457,Theft,11,19.183868,72.837295,2025-07-25T22:46:56,Bus Stop Queue
8024,Theft,2,19.060296,72.829675,2025-07-26T01:09:15,Construction Site Boundary
8620,Assault,5,19.070828,72.880973,2025-07-26T01:21:51,Main Market Street
9658,Theft,4,19.012212,72.850432,2025-07-26T05:50:05,Public Park Corner
7213,Accident,3,19.111606,72.870213,2025-07-26T09:02:12,Bus Stop Queue
9134,Theft,12,18.989846,72.832281,2025-07-26T09:10:00,Back Alley
9739,Theft,10,19.048313,72.885172,2025-07-26T09:39:05,Bus Stop Queue
7414,Assault,5,19.074006,72.878713,2025-07-26T13:56:09,Back Alley
5486,Theft,12,18.992873,72.829356,2025-07-26T14:45:18,Construction Site Boundary
7541,Assault,9,19.11873,72.906989,2025-07-26T15:39:51,Highway Slip Road
8066,Theft,12,18.990297,72.83095,2025-07-26T16:34:51,Shopping Mall Parking
9873,Theft,4,19.022614,72.84945,2025-07-26T18:09:42,Construction Site Boundary
5379,Assault,5,19.071541,72.878943,2025-07-26T19:11:00,Construction Site Boundary
5128,Theft,4,19.014939,72.852776,2025-07-26T19:31:50,Railway Station Exit
8554,Accident,6,19.10006,72.930923,2025-07-26T19:34:56,Railway Station Exit
5946,Assault,9,19.114457,72.906045,2025-07-26T19:54:04,Public Park Corner
6354,Assault,6,19.100578,72.93045,2025-07-26T19:54:43,Residential Lane
6675,Assault,8,19.094186,72.821699,2025-07-26T22:24:32,Railway Station Exit
7446,Theft,7,19.230252,72.853736,2025-07-26T22:24:51,Residential Lane
7653,Accident,6,19.100707,72.933578,2025-07-26T23:52:56,Shopping Mall Parking
6721,Assault,3,19.115028,72.872219,2025-07-27T03:41:20,Construction Site Boundary
8320,Theft,8,19.102002,72.826771,2025-07-27T05:10:28,Residential Lane
6274,Theft,4,19.016109,72.850125,2025-07-27T06:22:25,Main Market Street
5476,Theft,8,19.094749,72.828126,2025-07-27T08:35:11,Bus Stop Queue
7302,Accident,6,19.10014,72.931517,2025-07-27T09:37:33,Main Market Street
8803,Theft,1,18.920415,72.835117,2025-07-27T10:42:22,Shopping Mall Parking
5242,Assault,5,19.070653,72.875768,2025-07-27T11:11:40,Construction Site Boundary
7796,Assault,2,19.06078,72.829442,2025-07-27T12:56:24,Traffic Signal
9017,Theft,3,19.112321,72.867335,2025-07-27T13:07:53,Back Alley
6252,Theft,3,19.115573,72.870593,2025-07-27T16:50:24,Construction Site Boundary
9025,Theft,11,19.186968,72.837292,2025-07-27T18:16:42,Residential Lane
9311,Theft,8,19.101564,72.82787,2025-07-27T19:04:55,Highway Slip Road
8038,Theft,1,18.923977,72.836139,2025-07-27T19:30:36,Railway Station Exit
7532,Theft,1,18.918844,72.83665,2025-07-27T21:55:40,Bus Stop Queue
7029,Theft,1,18.925508,72.832613,2025-07-27T23:23:44,Traffic Signal
7073,Accident,3,19.111296,72.877246,2025-07-28T00:02:04,Bus Stop Queue
8923,Accident,10,19.050339,72.89276,2025-07-28T00:07:15,Shopping Mall Parking
7473,Theft,1,18.922593,72.835763,2025-07-28T00:09:54,Bus Stop Queue
9760,Assault,5,19.073777,72.882231,2025-07-28T00:32:13,Residential Lane
9809,Theft,11,19.185698,72.835731,2025-07-28T01:04:21,Bus Stop Queue
9850,Accident,12,18.999952,72.827464,2025-07-28T02:31:52,Highway Slip Road
6802,Theft,8,19.101699,72.829969,2025-07-28T05:30:24,Construction Site Boundary
8218,Theft,11,19.185065,72.836762,2025-07-28T10:13:40,Public Park Corner
6816,Theft,3,19.111573,72.873907,2025-07-28T13:13:18,Construction Site Boundary
5508,Accident,3,19.112497,72.866893,2025-07-28T14:11:23,Main Market Street
6881,Theft,12,18.995457,72.825962,2025-07-28T14:20:33,Bus Stop Queue
6662,Theft,3,19.118903,72.869706,2025-07-28T16:08:31,Shopping Mall Parking
5106,Theft,11,19.184654,72.832165,2025-07-28T21:09:38,Residential Lane
5048,Theft,2,19.057159,72.828126,2025-07-28T22:06:51,Residential Lane
9182,Theft,1,18.918967,72.836897,2025-07-28T23:17:15,Highway Slip Road
5955,Accident,10,19.049073,72.891699,2025-07-29T02:57:38,Public Park Corner
6728,Theft,8,19.096224,72.822435,2025-07-29T05:35:03,Public Park Corner
8167,Theft,11,19.18735,72.837291,2025-07-29T07:30:34,Public Park Corner
5125,Theft,5,19.074196,72.878207,2025-07-29T11:28:23,Main Market Street
9212,Theft,4,19.017983,72.849714,2025-07-29T12:31:06,Residential Lane
9277,Theft,9,19.116592,72.907478,2025-07-29T13:56:10,Highway Slip Road
6775,Theft,11,19.188538,72.832967,2025-07-29T18:45:08,Bus Stop Queue
8251,Theft,5,19.073103,72.882706,2025-07-29T20:26:17,Public Park Corner
6084,Theft,2,19.058534,72.829806,2025-07-30T00:35:37,Construction Site Boundary
5216,Theft,7,19.233608,72.856837,2025-07-30T06:12:22,Residential Lane
8775,Theft,4,19.016992,72.849354,2025-07-30T08:27:58,Construction Site Boundary
6640,Accident,3,19.114192,72.868993,2025-07-30T09:53:50,Shopping Mall Parking
5243,Assault,7,19.230977,72.856909,2025-07-30T13:09:33,Public Park Corner
5427,Theft,9,19.124037,72.902333,2025-07-30T14:31:08,Construction Site Boundary
7499,Theft,4,19.020746,72.848004,2025-07-30T16:02:09,Traffic Signal
7573,Accident,6,19.101312,72.930083,2025-07-30T22:01:55,Construction Site Boundary
6823,Theft,4,19.021445,72.850116,2025-07-30T22:41:40,Residential Lane
7459,Theft,4,19.016352,72.849189,2025-07-31T02:41:29,Highway Slip Road
7232,Accident,11,19.187708,72.837248,2025-07-31T03:02:12,Shopping Mall Parking
8787,Theft,4,19.017238,72.847366,2025-07-31T04:33:17,Highway Slip Road
9740,Theft,3,19.110822,72.865824,2025-07-31T12:44:53,Traffic Signal
7099,Accident,7,19.231936,72.858508,2025-07-31T13:47:50,Back Alley
7862,Theft,4,19.021106,72.850177,2025-07-31T13:53:42,Traffic Signal
8961,Theft,10,19.044062,72.887719,2025-07-31T16:48:18,Main Market Street
8367,Theft,12,18.995513,72.824592,2025-08-01T06:35:02,Residential Lane
6390,Theft,1,18.92017,72.835985,2025-08-01T07:01:36,Highway Slip Road
7892,Theft,4,19.017924,72.847276,2025-08-01T08:32:37,Back Alley
5866,Theft,7,19.232977,72.854011,2025-08-01T13:36:22,Back Alley
6980,Assault,5,19.071425,72.87763,2025-08-01T17:05:27,Bus Stop Queue
5245,Accident,2,19.062753,72.828902,2025-08-01T21:11:41,Traffic Signal
7262,Theft,4,19.023393,72.847237,2025-08-01T22:44:46,Back Alley
